x1,x2,x3,x4,x5,x6,x7,x8,x9,x10,x11,x12,x13,x14,x15,x16,x17,x18,x19,x20,x21,x22,x23,x24,x25,x26,x27,x28,x29,x30,x31,x32,x33,x34,x35,x36,x37,x38,x39,x40,x41,x42,x43,x44,x45,x46,x47,x48,x49,x50,x51,x52,x53,x54,x55
0.0,0.0,0.0,0.0,0.0,5.0733595,0.0,1.2584963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.939149,0.0,0.0,2.903826,5.6101522,0.0,0.0,0.0,11.844097,0.0,0.0,0.0,11.1612425,0.0,0.0,0.0,26.384617,0.0,0.0,8.453864,0.0,0.0,0.0,14.085717,0.0,5.2411003,0.69153166,0.50473917,10.180196,0.0,6.6107697,0.0
23.59043,22.888681,20.774435,35.22944,39.203976,25.621323,29.105423,26.451517,31.733059,42.43342,27.271584,5.3274913,8.52198,20.62907,2.665536,0.0,14.676271,10.297119,9.027782,4.7741847,17.23088,19.5695,19.57741,14.153425,18.229008,11.817205,8.988882,7.578936,15.585873,20.015305,8.106217,11.224557,2.9597228,8.856989,16.816587,6.4545565,12.075751,18.987413,15.885704,7.1503367,7.6336393,15.934273,14.773154,0.0,8.459957,4.6034093,17.663088,0.0,8.321892,0.0,14.29147,11.47597,0.0,7.9819713,0.0
10.722862,14.045102,0.7159023,4.8128214,6.1887035,11.361245,3.3122332,8.920795,14.70676,7.3552494,5.9511642,1.3785007,0.0,8.611623,8.963851,0.0,3.7014792,4.669036,11.327656,2.103618,0.0,0.31188655,2.7285645,8.853683,5.6618404,0.7026795,4.683567,3.0479333,2.679787,0.0,2.0015671,0.0,0.0,5.0740547,1.6784861,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.651217,9.351099,5.9026446,16.166555,31.431406,18.721302,18.118526,14.839291,25.89658,4.4569483,16.17765,14.0613575,3.7282043,17.255907,21.564348,19.090723,9.900358,4.7266126,19.031784,14.886269,6.6419673,2.4136834,5.5011344,14.057758,10.004032,0.6251273,0.0,8.479481,9.900866,1.0273632,0.08411431,2.432508,5.9738317,1.9173605,2.976953,3.6416378,0.0,0.2826879,0.4660101,11.915665,3.4260926,1.0328063,0.0,7.177338,4.4443283,2.703055,0.0,2.3409922,5.7500544,1.2406397,1.5003717,0.0,3.425908,3.511866,0.73158824
20.067278,2.877488,1.4656553,6.200264,2.20955,8.774506,8.763128,8.178722,14.955055,0.0,0.0,9.630365,2.0004203,0.066315174,6.4210777,10.466227,9.90966,3.8257582,5.3918447,11.184803,8.777447,1.2538617,0.3135395,19.708784,7.2064114,2.4039893,0.0,19.752327,9.771141,1.4563351,0.0,16.331738,4.9178133,0.0,0.78804636,12.744763,8.531715,0.0,0.0,8.59142,7.6940107,0.0,0.0,0.28223687,5.5860233,0.056775376,0.0,0.0,0.47031426,3.8717334,0.0,0.0,0.0,0.0,2.2319436
39.748714,14.839378,0.0,59.041386,13.724936,46.766006,14.315414,41.695858,13.931835,15.454897,22.183266,16.885872,3.84333,16.159086,22.787098,23.792559,5.0158954,14.816301,22.341951,28.221767,2.7838254,15.56081,20.522936,50.289463,0.0,2.6680794,15.954899,42.85624,0.0,7.7367997,19.990044,46.96027,2.1923919,13.0826,27.791958,31.443504,2.2748923,10.090757,20.34993,35.136837,0.0,10.11219,18.563501,10.9807625,5.1266904,1.3656878,16.806,0.0,11.627266,0.053434372,5.9405475,10.863592,0.0,8.687836,1.864696
64.047714,25.51299,6.0401926,78.84861,68.62865,20.457413,38.2605,0.0,26.294357,0.0,124.050934,31.94997,0.0,21.463484,49.394283,7.161378,0.0,0.0,51.63663,14.440414,0.0,0.0,50.093563,36.660892,0.0,0.0,30.372152,49.490784,0.0,0.0,66.75142,58.451782,0.0,15.764123,162.58716,21.850185,0.0,0.0,65.468956,32.164627,0.0,0.0,49.85671,10.238233,0.0,0.0,39.696304,1.0838931,38.01455,0.0,2.917188,27.3079,1.8971498,25.939728,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
6.004774,11.080439,0.0,10.1588,0.0,5.8360796,0.0,3.6346118,0.0,9.275381,0.0,0.66505724,2.7729802,0.0,0.0,8.181184,4.681687,2.8756866,0.0,4.9726267,6.2745585,3.8224406,5.812595,21.673557,5.5822763,4.957943,4.0669403,12.807373,13.881533,10.46612,8.2668085,41.223988,13.197655,4.0766153,21.62322,37.765507,35.233715,19.99952,25.685358,33.041603,23.37681,22.51223,27.278244,3.6263099,22.901276,15.962008,24.618814,0.0,18.460308,17.302135,20.095379,21.167368,0.0,18.900944,12.596675
117.82476,20.783928,19.665695,105.42431,40.115887,106.619576,51.50692,85.79082,69.49385,0.0,27.831108,63.944992,6.587417,12.502803,79.26877,75.8182,41.09177,34.2049,82.81098,101.86969,36.38449,25.710838,51.243626,124.33395,30.262394,27.280209,44.03426,174.27274,30.596863,27.650198,97.628624,67.14864,6.3571024,10.6499,30.623466,39.3801,19.10381,11.827752,43.87467,88.026054,18.498379,16.701855,48.400673,17.181076,14.9137,12.087037,44.04394,0.0,3.6637135,2.5890493,23.635946,29.522541,0.0,3.3960323,0.0
0.0,0.0,0.0,26.078497,0.0,38.576294,0.0,22.271719,0.0,0.0,37.281017,0.0,0.0,0.0,23.71842,0.0,0.0,0.0,24.320765,10.231003,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.421421,0.0,0.0,5.206624,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
25.457758,8.603904,0.29795945,0.0,27.91644,0.0,9.875584,0.0,14.097743,0.0,0.0,0.28189147,0.0,0.0,0.0,0.0,3.2162323,0.0,0.0,0.7848668,5.7380986,0.0,0.0,44.751312,3.4734602,0.0,0.0,18.734371,2.0330553,0.0,0.0,7.9870877,1.8187596,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.300198,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
251.38199,118.53112,67.12595,225.11948,217.48843,194.98846,155.18231,184.61179,162.8226,109.966484,150.02713,48.95133,31.217838,56.50184,60.526344,63.88515,85.393074,54.954533,109.47405,132.14584,89.90844,71.126686,111.67217,169.01035,47.20879,41.33593,51.69835,119.3272,42.53924,57.38825,65.64016,103.72621,18.757435,18.163855,51.879246,120.39874,24.988464,29.958466,55.149956,163.67651,60.802536,23.337034,56.752205,43.695736,62.257812,5.160631,54.545177,0.0,50.485416,18.848347,27.460102,44.971054,0.0,40.710262,0.0
4.62092,0.8431971,0.0,12.864931,2.093494,10.988205,1.5408068,8.766601,2.8863068,2.4401302,11.074298,3.3228433,0.0,3.179222,5.9468036,1.9195335,1.7312665,0.6463718,5.7170324,3.092221,1.4580402,0.6796958,3.7237563,6.8188643,1.5258133,0.8531906,1.0593836,6.279271,1.0327773,0.011959016,1.9362819,0.6307567,1.5232222,0.0,1.9444001,1.4481038,1.043565,0.6378302,3.1987178,4.649203,0.0,0.22101063,3.1587105,3.2338672,0.5239216,0.4187916,3.9169343,1.2268393,1.7982259,0.0,1.5572588,2.014362,1.2380822,1.3473349,0.0
95.52618,76.10203,24.18267,141.47806,82.30842,216.91571,71.142715,177.33054,81.860886,21.302116,58.852886,97.46557,15.6545315,14.603562,48.463978,41.846138,15.682966,11.281596,4.1972623,49.565163,6.126186,7.118343,0.0,42.542946,9.503137,5.970736,18.067783,92.54103,19.463457,0.0,7.7770896,76.093796,11.107712,0.0,19.296446,71.560135,15.843216,0.0,0.0,34.707756,8.63768,0.0,0.0,0.0,4.7750487,0.76106524,0.0,0.0,9.727455,0.7975663,0.0,0.0,0.0,0.0,9.110756
519.7013,281.70697,98.11508,49.71696,608.17615,258.21085,680.2946,286.619,738.302,0.0,0.0,192.72304,129.22298,0.0,0.0,59.33394,207.72186,37.271553,0.0,49.830322,272.20044,37.24642,0.0,701.5054,508.39554,134.05298,0.0,470.19592,630.8325,108.323746,0.0,245.08298,315.73474,31.920345,0.0,224.5826,621.515,112.27169,0.0,332.97305,472.56583,57.73699,23.566029,35.9979,395.0331,42.723167,16.555218,0.0,174.9028,176.85634,53.49651,77.47928,23.287785,160.15288,116.49945
0.0,0.0,4.4097533,6.3053713,18.03914,6.8760214,22.544666,14.116028,17.044987,39.687626,51.70575,0.0,0.0,24.93286,0.0,0.0,2.9042583,9.779528,7.0292516,0.0,3.8639627,14.83353,14.668743,6.9069204,7.0136824,10.457348,18.329525,9.924921,6.514163,19.292751,2.6468272,8.159744,0.0,23.921366,12.647978,5.6332808,7.166697,17.312603,7.5681396,15.961037,15.514496,15.894684,10.139168,0.0,9.526186,10.136696,19.1718,0.0,0.90611553,1.6132078,17.441198,10.569805,0.0,3.874106,0.0
709.0291,192.30981,47.199753,854.8366,181.64267,1135.9368,75.967094,864.2386,92.28309,52.512497,435.62683,245.29291,0.0,75.50294,354.5459,255.19131,58.738747,14.043493,418.64777,317.7862,55.1978,16.91775,326.1447,691.93176,60.374733,10.98753,158.6279,898.10706,58.47162,36.138794,648.5883,516.63165,34.877148,48.33781,729.91345,655.27106,41.392006,24.357924,488.03864,700.46796,76.94958,61.712227,507.0966,139.43953,119.70917,19.259409,445.59897,2.9270318,275.53314,21.23221,156.364,304.35226,0.9238506,229.20735,0.0
19.67108,0.0,0.0,54.58101,0.0,28.911304,0.0,19.65252,0.0,0.06082177,18.020552,2.4828184,0.0,0.0,10.106864,5.999831,0.0,0.0,12.056947,17.902185,0.0,0.0,8.818205,9.9899235,0.0,0.0,2.9652994,25.3156,0.0,0.0,8.092581,7.3422422,0.0,0.0,13.339054,3.7852433,0.0,0.0,4.3979015,6.7044334,0.0,0.0,2.7097776,0.14590883,0.0,0.0,4.6227283,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,17.018387,2.527608,0.0,13.042233,14.664735,32.549076,7.398427,43.463448,2.9290035,0.0,12.210585,0.0,2.7441103,0.0,0.0,0.70207506,1.9327936,0.0,0.0,4.013384,0.0,0.0,5.254678,14.432237,4.383541,2.868987,4.789445,35.73928,0.0,0.0,3.7948523,0.18760437,0.0,0.041020453,10.656126,55.418255,0.0,0.0,4.4966764,11.2814245,0.6193394,0.0,0.0,13.27843,1.3977342,2.8656712,0.38836688,9.868259,0.0,0.6387263,4.7642794,0.0,9.444619,3.7684493
